#number_of_comment_lines: 79
#title: Tropospheric Ozone Assessment Report (TOAR) aggregated metrics file
#filename: TOAR_sfc_ozone_summer_global_2000-2004_aggregated.csv
#license: CC-BY4 (https://creativecommons.org/licenses/by/4.0/legalcode)
#author: Schultz, MG, Forschungszentrum Juelich GmbH, Juelich, Germany (m.schultz@fz-juelich.de)
#citation: Schultz, MG et al. (2017): Tropospheric Ozone Assessment Report, Global surface ozone datasets. https://doi.org/10.1594/PANGAEA.876108
#project: Tropospheric Ozone Assessment Report (TOAR), an IGAC-sponsored activity
#data_source: Surface ozone database at Juelich Supercomputing Centre, Forschungszentrum Juelich, Germany
#data_source_description: The TOAR surface ozone database contains hourly surface ozone measurements from over 9,600 stations around the world made between 1970 and 2015.
#data_source_reference: Schultz, MG et al. (2017): Tropospheric Ozone Assessment Report: Database and Metrics Data of Global Surface Ozone Observations. Elementa - Science of the Anthropocene, http://doi.org/10.1525/elementa.244
#data_use_policy: If you make use of this dataset in your own presentations or publications, please do three things: 1. cite the dataset (see citation above),  2. cite the data_source_reference, 3. acknowledge the TOAR initiative (http://www.igacproject.org/activities/TOAR)
#dataset_description: This file contains several statistical quantities and ozone metrics from the TOAR database at individual stations with at least 3 years of data between 2000 and 2004; data were aggregated as average summer values during this period
#data_aggregation_period: summer months (April-September in Northern hemisphere, October-March in Southern hemisphere)
#date_range: 2000-01-01 to 2004-12-31
#column01: numid; internal station number (unique identifier)
#column02: network_name; name of the measurement network/data center from which the data originated
#column03: station_id; alphanumeric identifier of station according to network conventions
#column04: station_name; name of the station as provided by network data center or station PI
#column05: station_country; country operating the station (ISO names with few exceptions)
#column06: station_type; characterization of station as "traffic", "industry", or "background" according to data provider
#column07: station_type_of_area; classification of station environment as "urban", "suburban", "rural", or "remote" according to data provider
#column08: station_lat; geographic latitude of station (degrees_north)
#column09: station_lon; geographic longitude of station (degrees_east)
#column10: station_alt; altitude of station above sea level (m)
#column11: station_google_alt; altitude of station according to Google(c) maps 
#column12: station_etopo_relative_alt; relative altitude of station versus minimum altitude in 5 km circle around station, based on ETOPO version 1 topography
#column13: station_population_density; population density at station according to GPW version 3 (people km-2); see http://sedac.ciesin.columbia.edu/gpw
#column14: station_max_population_density_5km; maximum population density in 5 km radius around station location (people km-2)
#column15: station_max_population_density_25km; maximum population density in 25 km radius around station location (people km-2)
#column16: station_nightlight_1km; stable nighttime light intensity index from NOAA-DMSP (index); see http://ngdc.noaa.gov/eog/dmsp/downloadV4composites.html
#column17: station_nightlight_5km; averaged nighttime light intensity index within 5 km radius around station (index)
#column18: station_max_nightlight_25km; maximum nighttime light intensity index within 25 km radius around station (index)
#column19: station_htap_region; region code according to TFHTAP region mapping (integer)
#column20: station_climatic_zone; numerical code designating climatic zone of station location according to IPCC, 2006; see http://eusoils.jrc.ec.europa.eu/projects/RenewableEnergy
#column21: station_dominant_landcover; numeric code designating the dominant landcover type at station location from https://lpdaac.usgs.gov/dataset_discovery/modis/modis_products_table/mcd12c1
#column22: station_landcover_description; percent fractions of most important landcover type classes (text); data from https://lpdaac.usgs.gov/dataset_discovery/modis/modis_products_table/mcd12c1
#column23: station_nox_emissions; NOx emissions estimate (g m-2 yr-1) from http://edgar.jrc.ec.europa.eu/htap_v2/index.php?SECURE=123
#column24: station_omi_no2_column; tropospheric NO2 column density (10^15 molecules cm-2) from Ozone Monitoring Instrument; see Krotkov et al., 2016
#column25: station_toar_category; globally consistent, objective station classifier "urban", "rural, low elevation", "rural, high elevation", or "unclassified" based on thresholds of nightlight, population_density, and no2_column; see Schultz et al., 2017
#column26: data_capture; fraction of hourly data values available in averaging period, averaged over 2000-2004
#column27: mean; mean value (nmol mol-1); no data capture threshold
#column28: dma8epa; 4th highest daily maximum 8-hour ozone mixing ratio (nmol mol-1), averaged over 2000-2004, relaxed data capture criterion, time window definition according to US EPA
#column29: dma8epa_strict; as dma8epa, but with strict data capture criterion (matching the US EPA definition, but without the exception rules)
#column30: dma8epax; 4th highest daily maximum 8-hour ozone mixing ratio (nmol mol-1), averaged over 2000-2004, relaxed data capture criterion, time window definition according to 2016 US EPA standard
#column31: dma8epax_strict; as dma8epax, but with strict data capture criterion
#column32: dma8eu; as dma8epa, but 26th highest time window definition according to EU regulations, relaxed data capture threshold
#column33: dma8eu_strict; as dma8eu, but with strict data capture criterion
#column34: avgdma8epax; average value of daily maximum 8-hour average ozone mixing ratios
#column35: somo10; sum of daily maximum 8-hour mean ozone mixing ratios exceeding 10 nmol mol-1, time window according to EU regulations, relaxed data capture criterion
#column36: somo10_strict; as somo10, but with strict data capture threshold as defined in the EU regulations
#column37: somo35; sum of daily maximum 8-hour mean ozone mixing ratios exceeding 35 nmol mol-1, time window according to EU regulations, relaxed data capture criterion
#column38: somo35_strict; as somo35, but with strict data capture threshold as defined in the EU regulations
#column39: w90; 4th highest daily maximum 5-hour W90 exposure index, averaged over 2000-2004
#column40: nvgt050; number of days with exceedance of dma8epax above 50 nmol mol-1, averaged over 2000-2004
#column41: nvgt060; number of days with exceedance of dma8epax above 60 nmol mol-1, averaged over 2000-2004
#column42: nvgt070; number of days with exceedance of dma8epax above 70 nmol mol-1, averaged over 2000-2004
#column43: nvgt080; number of days with exceedance of dma8epax above 80 nmol mol-1, averaged over 2000-2004
#column44: nvgt090; number of days with exceedance of daily maximum 1-hour ozone mixing ratios above 90 nmol mol-1, averaged over 2000-2004
#column45: nvgt100; number of days with exceedance of daily maximum 1-hour ozone mixing ratios above 100 nmol mol-1, averaged over 2000-2004
#column46: nvgt120; number of days with exceedance of daily maximum 1-hour ozone mixing ratios above 120 nmol mol-1, averaged over 2000-2004
#column47: median; median ozone mixing ratio, averaged over 2000-2004
#column48: p05; 5th percentile value, averaged over 2000-2004 (nmol mol-1)
#column49: p10; 10th percentile value, averaged over 2000-2004 (nmol mol-1)
#column50: p25; 25th percentile value, averaged over 2000-2004 (nmol mol-1)
#column51: p75; 75th percentile value, averaged over 2000-2004 (nmol mol-1)
#column52: p90; 90th percentile value, averaged over 2000-2004 (nmol mol-1)
#column53: p95; 95th percentile value, averaged over 2000-2004 (nmol mol-1)
#column54: p98; 98th percentile value, averaged over 2000-2004 (nmol mol-1)
#column55: p99; 99th percentile value, averaged over 2000-2004 (nmol mol-1)
#column56: aot40; cumulative daytime ozone mixing ratio above 40 nmol mol-1,, averaged over 2000-2004
#column57: daylight_aot40; as aot40, but using solar zenith angle to identify daytime instead of fixed 12-hour window
#column58: dark_aot40; as daylight_aot40, but accumulating over dark periods
#column59: w126; cumulative W126 exposure index derived from daytime ozone mixing ratios
#column60: w126_24h; as w126, but accumulated over 24 hours instead of 12 hours per day
#column61: daytime_avg; mean annual average of daytime ozone mixing ratios, i.e. between 8 and 20 h local time (nmol mol-1)
#column62: nighttime_avg;  mean annual average of nighttime ozone mixing ratios, i.e. between 20 and 8 h local time (nmol mol-1)
#column63: drmdmax1h; maximum of 3-months running mean of daily maximum 1-hour ozone mixing ratios (nmol mol-1)
#column64: day_of_drmdmax1h; day of the year when drmdmax1h occured, average over 3-5 year period; warning: potentially flawed for southern hemisphere stations
#column65: count; number of years included in the various metrics values
numid;network_name;station_id;station_name;station_country;station_type;station_type_of_area;station_lat;station_lon;station_alt;station_google_alt;station_etopo_relative_alt;station_population_density;station_max_population_density_5km;station_max_population_density_25km;station_nightlight_1km;station_nightlight_5km;station_max_nightlight_25km;station_htap_region;station_climatic_zone;station_dominant_landcover;station_landcover_description;station_nox_emissions;station_omi_no2_column;station_toar_category;data_capture;mean;dma8epa;dma8epa_strict;dma8epax;dma8epax_strict;dma8eu;dma8eu_strict;avgdma8epax;somo10;somo10_strict;somo35;somo35_strict;w90;nvgt050;nvgt060;nvgt070;nvgt080;nvgt090;nvgt100;nvgt120;median;p05;p10;p25;p75;p90;p95;p98;p99;aot40;daylight_aot40;dark_aot40;w126;w126_24h;daytime_avg;nighttime_avg;drmdmax1h;day_of_drmdmax1h;count
3338;UBA;DEUB028;Zingst;Germany;background;rural;54.43667;12.72528;1.0;1.0;1.0;349;386;6619;9.0;6.38;60.0;4;3;11;Water: 55.7 %, Croplands: 20.5 %, Mixed forest: 8.7 %, Cropland/Natural vegetation mosaic: 8.3 %, Permanent wetlands: 2.3 %, Grasslands: 2.2 %, Evergreen Needleleaf forest: 1.2 %;0.093612;2.31;1;0.963934426229;35.4680941449;65.0372342857;65.0372342857;65.4445042857;65.4445042857;53.0665410714;52.8996175;42.6540509983;6205.48420487;6199.07164964;1735.36853737;1728.92159974;85.1152986866;32.2;7.0;2.0;0.4;0.4;0.4;0.0;35.17951;17.83012;21.678114;28.476695;42.30466;48.861366;53.211139;58.830746;64.2876942;7641.25879153;7545.36089353;3169.19703902;6756.7644263;9719.8194871;38.6618087102;32.2149250724;49.9508089488;137.8;5
3339;UBA;DENW094;Aachen-Burtscheid;Germany;background;urban;50.754704;6.093923;205.0;200.0;66.0;14514;20125;26839;48.0;46.87;62.0;4;3;5;Mixed forest: 32.8 %, Cropland/Natural vegetation mosaic: 29.2 %, Urban and built-up: 16.5 %, Croplands: 15.9 %, Grasslands: 3.5 %, Evergreen Needleleaf forest: 1.9 %;4.94152;7.06;0;0.945400728597;29.7321182037;78.3124875;78.2999625;78.35008;78.35008;59.8772941667;59.7582541667;42.8643365979;6190.7709162;6200.65732863;1963.86959696;1969.96919604;231.516039013;47.0;24.8;10.6;4.6;4.6;1.6;0.2;28.42032;4.210416;8.470952;17.794;39.6982;51.42722;60.404414;71.081832;77.3794388;11738.4324482;11938.9189048;1407.92593304;13513.3668552;15668.375569;37.216152637;21.6440106764;53.2426132895;180.6;5
3340;UBA;DENW067;Bielefeld-Ost;Germany;background;urban;52.023169;8.548389;102.0;106.0;29.0;16176;16191;16191;60.0;54.3;62.0;4;3;13;Croplands: 38.6 %, Cropland/Natural vegetation mosaic: 32.5 %, Urban and built-up: 16.4 %, Mixed forest: 11.4 %;14.1422;5.23;0;0.940573770492;26.2106434035;73.5193825;73.48179;73.5193825;73.5193825;54.5035875;54.1482442857;38.8569999052;5611.54417035;5614.06797277;1531.06353016;1526.24823103;174.61943215;34.4;15.8;5.4;1.4;1.4;0.4;0.2;25.36274;1.102728;4.611408;14.673805;35.73842;47.26692;54.48478;64.00834;71.4387176;7704.41221956;7728.58845436;1371.48927995;8264.56663825;10002.6603001;31.8252334387;20.0655257368;48.877248793;177.6;5
3341;UBA;DENW081;Borken-Gemen;Germany;background;rural;51.862;6.874554;45.0;45.0;8.0;3566;3569;12635;48.0;24.14;58.0;4;3;14;Cropland/Natural vegetation mosaic: 55.4 %, Mixed forest: 18.5 %, Croplands: 15.2 %, Urban and built-up: 9.8 %;2.20977;7.99;0;0.926639344262;27.705168656;82.1114775;81.0818525;82.1114775;81.0818525;58.6638825;58.2628825;42.0228893364;6015.03931286;6045.68210546;1859.11473721;1881.0623856;281.943713822;45.4;23.2;10.6;4.0;4.6;2.2;0.8;26.3652;2.00496;5.613888;14.5861;37.89374;49.77314;59.64756;70.5465128;77.9523614;11037.3081921;11115.9357428;936.609162041;12963.7527486;14531.8784584;36.0419704217;18.619767167;53.0475615277;182.0;5
3342;UBA;DENW021;Bottrop-Welheim;Germany;industrial;urban;51.525963;6.976908;40.0;31.0;6.0;20282;34286;39682;61.0;60.95;63.0;4;3;13;Urban and built-up: 47.2 %, Mixed forest: 23.7 %, Cropland/Natural vegetation mosaic: 12.5 %, Croplands: 8.6 %, Evergreen Needleleaf forest: 6.1 %;19.9934;10.48;3;0.941302367942;23.2484478893;78.36053;78.1433275;78.36053;78.1433275;55.8139692857;55.3798592857;38.3387800638;5381.21596215;5389.94476284;1507.19286495;1504.10080985;248.787914661;35.8;18.4;9.6;3.4;4.2;2.6;0.4;21.3027;1.00248;1.303224;8.52108;33.78358;46.219338;55.9885;68.8864184;76.465168;8763.99047731;8814.70468177;616.089886967;10428.5836101;11548.9200859;31.6405274803;14.1012887071;50.3192439197;182.4;5
3343;UBA;DENW008;Dortmund-Eving;Germany;background;urban;51.536911;7.457463;75.0;68.0;6.0;27057;27082;39682;62.0;59.77;63.0;4;3;13;Urban and built-up: 41.1 %, Mixed forest: 23.7 %, Croplands: 20.8 %, Cropland/Natural vegetation mosaic: 11.7 %, Evergreen Needleleaf forest: 1.9 %;17.1243;9.12;3;0.935701275046;23.5634550587;76.8964925;76.8964925;76.8964925;76.8964925;54.5832528571;54.4391453571;37.8844913245;5258.4254502;5351.37565116;1467.00710132;1526.61499226;226.977079234;35.8;18.4;8.0;3.0;3.0;1.4;0.4;21.70368;1.00248;1.603968;9.573704;33.88384;46.86594;55.973484;66.960646;74.607582;8798.30107426;8846.4811345;627.925707125;10265.9713685;11414.0875703;31.7144981287;14.7713801328;49.1909604618;184.2;5
3347;UBA;DENW058;Hürth;Germany;industrial;suburban;50.876121;6.873789;90.0;92.0;20.0;9046;13039;31661;58.0;54.24;63.0;4;3;13;Urban and built-up: 47.3 %, Croplands: 32.7 %, Mixed forest: 13.9 %, Cropland/Natural vegetation mosaic: 4.0 %, Evergreen Needleleaf forest: 1.4 %;6.39128;9.03;0;0.922859744991;26.8668586653;80.1336566667;80.0396766667;81.2050116667;80.1336566667;57.9693060714;57.3740760714;40.9465938237;5847.91871394;5873.5209693;1791.44507283;1795.62990875;238.927393454;42.0;22.2;10.6;4.4;5.2;3.0;1.0;25.26248;2.0375406;4.862028;13.946995;36.64066;49.201732;59.236536;71.7805864;79.393925;10568.7553438;10631.0478123;1047.3847669;12582.4083514;14274.1513272;34.497700392;18.5858114533;53.2565320519;179.2;5
3348;UBA;DENW042;Krefeld-Linn;Germany;background;urban;51.337669;6.640242;32.0;34.0;5.0;16721;22153;36502;55.0;54.69;63.0;4;1;13;Urban and built-up: 42.4 %, Croplands: 29.3 %, Cropland/Natural vegetation mosaic: 12.2 %, Mixed forest: 10.2 %, Evergreen Needleleaf forest: 4.9 %;12.121;11.79;0;0.914116575592;24.2671840226;78.45032;78.412725;78.45032;78.45032;55.750425;55.4496825;38.7241665472;5472.63903403;5524.7392093;1535.53239941;1569.15644974;234.339369525;37.2;18.2;9.0;3.4;3.4;1.8;0.4;22.70616;1.00248;2.305704;10.313009;34.53544;46.720592;56.434627;68.6708788;76.4085232;8780.20908514;8852.52218518;757.628368556;10474.9073312;11851.386873;31.8689164068;16.0376196763;50.7767664084;181.6;5
3351;UBA;DENW079;Leverkusen-Manfort;Germany;background;suburban;51.028879;7.005063;50.0;50.0;9.0;28743;31605;34559;61.0;57.44;63.0;4;3;13;Urban and built-up: 47.0 %, Mixed forest: 30.5 %, Cropland/Natural vegetation mosaic: 9.9 %, Croplands: 9.6 %, Evergreen Needleleaf forest: 2.0 %;18.8597;9.67;3;0.932877959927;21.0294892932;74.3965475;74.1271375;74.3965475;73.838915;54.0775325;53.7955875;36.5161646259;5008.77031497;5035.15457742;1359.0967667;1354.03308474;208.838620164;34.2;18.4;7.0;2.2;2.6;1.4;0.2;18.34538;1.00248;1.00248;4.799373;31.92898;45.51258;54.986034;66.7922144;73.9454468;8174.45367447;8214.62910185;384.811242731;9592.946992;10440.0078298;29.925430059;11.3108740598;48.793578626;179.0;5
3353;UBA;DENW015;Marl-Sickingmühle;Germany;background;suburban;51.69896;7.122713;42.0;35.0;1.0;10971;10981;39682;45.0;34.7;62.0;4;3;13;Urban and built-up: 33.4 %, Cropland/Natural vegetation mosaic: 24.7 %, Mixed forest: 22.8 %, Croplands: 16.0 %, Evergreen Needleleaf forest: 2.0 %;40.3277;9.97;0;0.913069216758;24.9694286394;81.1507825;79.76609;81.1507825;80.593125;57.0097845;56.5962625;40.287600263;5682.28916996;5752.96944404;1686.43801095;1716.00409637;254.875103032;38.2;21.4;9.6;3.4;2.8;2.0;0.2;23.8089;1.00248;1.102728;10.02478;36.23968;48.174172;58.321786;69.3014364;77.7443248;10230.4423803;10251.8817454;672.142548958;12220.0610594;13566.3174811;33.9002943673;15.0771964112;52.0030332846;184.0;5
